200 7852
1 2 1
1 3 1
1 4 1
1 6 1
1 15 1
1 18 1
1 21 1
1 22 1
1 23 1
1 24 1
1 26 1
1 27 1
1 31 1
1 33 1
1 36 1
1 37 1
1 39 1
1 42 1
1 46 1
1 47 1
1 48 1
1 50 1
1 53 1
1 54 1
1 56 1
1 61 1
1 67 1
1 71 1
1 75 1
1 77 1
1 78 1
1 82 1
1 83 1
1 84 1
1 86 1
1 90 1
1 93 1
1 95 1
1 97 1
1 99 1
1 107 1
1 108 1
1 110 1
1 121 1
1 122 1
1 123 1
1 130 1
1 131 1
1 132 1
1 133 1
1 135 1
1 137 1
1 140 1
1 141 1
1 142 1
1 143 1
1 145 1
1 146 1
1 147 1
1 151 1
1 152 1
1 154 1
1 156 1
1 157 1
1 158 1
1 159 1
1 161 1
1 162 1
1 164 1
1 170 1
1 172 1
1 178 1
1 181 1
1 183 1
1 185 1
1 187 1
1 190 1
1 191 1
1 193 1
1 195 1
1 196 1
1 199 1
1 200 1
2 4 1
2 5 1
2 8 1
2 11 1
2 14 1
2 16 1
2 19 1
2 21 1
2 27 1
2 28 1
2 32 1
2 36 1
2 37 1
2 38 1
2 39 1
2 40 1
2 41 1
2 42 1
2 46 1
2 47 1
2 50 1
2 52 1
2 53 1
2 56 1
2 57 1
2 59 1
2 60 1
2 63 1
2 68 1
2 70 1
2 71 1
2 72 1
2 74 1
2 79 1
2 80 1
2 83 1
2 85 1
2 87 1
2 88 1
2 89 1
2 92 1
2 93 1
2 95 1
2 97 1
2 99 1
2 101 1
2 108 1
2 111 1
2 112 1
2 115 1
2 118 1
2 121 1
2 124 1
2 127 1
2 130 1
2 131 1
2 132 1
2 133 1
2 135 1
2 137 1
2 147 1
2 148 1
2 150 1
2 152 1
2 154 1
2 157 1
2 158 1
2 159 1
2 160 1
2 162 1
2 163 1
2 165 1
2 167 1
2 169 1
2 170 1
2 174 1
2 175 1
2 177 1
2 178 1
2 180 1
2 182 1
2 185 1
2 186 1
2 187 1
2 189 1
2 192 1
2 193 1
2 199 1
2 200 1
3 7 1
3 8 1
3 9 1
3 10 1
3 14 1
3 15 1
3 18 1
3 20 1
3 21 1
3 23 1
3 26 1
3 27 1
3 31 1
3 37 1
3 41 1
3 42 1
3 43 1
3 47 1
3 48 1
3 49 1
3 52 1
3 54 1
3 60 1
3 63 1
3 66 1
3 69 1
3 72 1
3 74 1
3 76 1
3 77 1
3 78 1
3 87 1
3 90 1
3 91 1
3 92 1
3 95 1
3 96 1
3 97 1
3 98 1
3 99 1
3 103 1
3 104 1
3 110 1
3 111 1
3 113 1
3 115 1
3 118 1
3 119 1
3 122 1
3 126 1
3 129 1
3 132 1
3 135 1
3 136 1
3 139 1
3 141 1
3 142 1
3 143 1
3 147 1
3 148 1
3 151 1
3 152 1
3 154 1
3 157 1
3 158 1
3 160 1
3 161 1
3 163 1
3 171 1
3 172 1
3 173 1
3 174 1
3 175 1
3 178 1
3 179 1
3 180 1
3 187 1
3 188 1
3 191 1
3 195 1
4 12 1
4 13 1
4 14 1
4 18 1
4 26 1
4 27 1
4 28 1
4 29 1
4 31 1
4 32 1
4 37 1
4 45 1
4 47 1
4 50 1
4 57 1
4 59 1
4 60 1
4 61 1
4 64 1
4 65 1
4 66 1
4 67 1
4 69 1
4 70 1
4 76 1
4 77 1
4 84 1
4 87 1
4 88 1
4 89 1
4 91 1
4 95 1
4 97 1
4 99 1
4 103 1
4 107 1
4 109 1
4 110 1
4 118 1
4 120 1
4 123 1
4 125 1
4 131 1
4 133 1
4 134 1
4 135 1
4 136 1
4 137 1
4 143 1
4 144 1
4 146 1
4 149 1
4 150 1
4 151 1
4 154 1
4 157 1
4 158 1
4 159 1
4 161 1
4 163 1
4 168 1
4 170 1
4 172 1
4 174 1
4 175 1
4 176 1
4 180 1
4 181 1
4 184 1
4 188 1
4 189 1
4 193 1
4 195 1
4 200 1
5 7 1
5 8 1
5 13 1
5 18 1
5 20 1
5 25 1
5 26 1
5 30 1
5 31 1
5 33 1
5 34 1
5 35 1
5 39 1
5 40 1
5 42 1
5 43 1
5 45 1
5 48 1
5 49 1
5 50 1
5 53 1
5 56 1
5 61 1
5 64 1
5 67 1
5 69 1
5 82 1
5 85 1
5 87 1
5 91 1
5 92 1
5 94 1
5 97 1
5 98 1
5 100 1
5 101 1
5 102 1
5 103 1
5 104 1
5 106 1
5 107 1
5 109 1
5 110 1
5 112 1
5 113 1
5 118 1
5 123 1
5 130 1
5 133 1
5 134 1
5 136 1
5 137 1
5 142 1
5 143 1
5 144 1
5 145 1
5 148 1
5 157 1
5 159 1
5 160 1
5 162 1
5 163 1
5 167 1
5 170 1
5 171 1
5 172 1
5 174 1
5 175 1
5 176 1
5 177 1
5 183 1
5 185 1
5 186 1
5 188 1
5 190 1
5 196 1
5 198 1
6 8 1
6 10 1
6 12 1
6 13 1
6 15 1
6 16 1
6 17 1
6 19 1
6 23 1
6 27 1
6 28 1
6 30 1
6 34 1
6 35 1
6 37 1
6 38 1
6 40 1
6 42 1
6 44 1
6 46 1
6 48 1
6 50 1
6 51 1
6 57 1
6 58 1
6 60 1
6 61 1
6 62 1
6 64 1
6 69 1
6 74 1
6 76 1
6 82 1
6 84 1
6 87 1
6 88 1
6 90 1
6 93 1
6 97 1
6 102 1
6 106 1
6 107 1
6 108 1
6 111 1
6 112 1
6 113 1
6 115 1
6 121 1
6 122 1
6 123 1
6 126 1
6 128 1
6 129 1
6 131 1
6 133 1
6 137 1
6 138 1
6 139 1
6 145 1
6 146 1
6 149 1
6 150 1
6 156 1
6 157 1
6 158 1
6 165 1
6 166 1
6 168 1
6 169 1
6 170 1
6 172 1
6 173 1
6 176 1
6 177 1
6 179 1
6 181 1
6 182 1
6 183 1
6 184 1
6 185 1
6 193 1
6 196 1
6 197 1
6 199 1
7 11 1
7 12 1
7 18 1
7 21 1
7 22 1
7 28 1
7 31 1
7 37 1
7 39 1
7 41 1
7 42 1
7 43 1
7 47 1
7 59 1
7 62 1
7 67 1
7 70 1
7 74 1
7 81 1
7 84 1
7 85 1
7 88 1
7 93 1
7 95 1
7 97 1
7 100 1
7 105 1
7 108 1
7 109 1
7 110 1
7 111 1
7 114 1
7 117 1
7 118 1
7 119 1
7 120 1
7 123 1
7 124 1
7 128 1
7 130 1
7 135 1
7 136 1
7 137 1
7 139 1
7 140 1
7 141 1
7 142 1
7 147 1
7 154 1
7 158 1
7 164 1
7 166 1
7 168 1
7 170 1
7 172 1
7 176 1
7 177 1
7 178 1
7 180 1
7 181 1
7 186 1
7 189 1
7 190 1
7 195 1
7 198 1
8 9 1
8 10 1
8 11 1
8 13 1
8 14 1
8 18 1
8 19 1
8 21 1
8 26 1
8 28 1
8 29 1
8 30 1
8 31 1
8 33 1
8 35 1
8 40 1
8 41 1
8 42 1
8 45 1
8 48 1
8 49 1
8 50 1
8 51 1
8 56 1
8 62 1
8 65 1
8 70 1
8 71 1
8 74 1
8 79 1
8 80 1
8 83 1
8 85 1
8 89 1
8 90 1
8 95 1
8 96 1
8 97 1
8 98 1
8 99 1
8 105 1
8 107 1
8 108 1
8 111 1
8 112 1
8 113 1
8 116 1
8 118 1
8 119 1
8 120 1
8 121 1
8 122 1
8 126 1
8 127 1
8 129 1
8 132 1
8 134 1
8 135 1
8 138 1
8 141 1
8 143 1
8 146 1
8 152 1
8 153 1
8 155 1
8 156 1
8 157 1
8 158 1
8 160 1
8 161 1
8 164 1
8 166 1
8 168 1
8 169 1
8 170 1
8 171 1
8 172 1
8 173 1
8 174 1
8 175 1
8 177 1
8 178 1
8 181 1
8 183 1
8 186 1
8 187 1
8 188 1
8 189 1
8 194 1
8 197 1
9 10 1
9 11 1
9 13 1
9 18 1
9 22 1
9 24 1
9 30 1
9 34 1
9 37 1
9 38 1
9 44 1
9 50 1
9 51 1
9 54 1
9 61 1
9 65 1
9 66 1
9 67 1
9 68 1
9 70 1
9 72 1
9 73 1
9 76 1
9 79 1
9 81 1
9 82 1
9 84 1
9 85 1
9 87 1
9 89 1
9 98 1
9 100 1
9 101 1
9 104 1
9 105 1
9 106 1
9 107 1
9 108 1
9 110 1
9 111 1
9 112 1
9 114 1
9 116 1
9 117 1
9 118 1
9 120 1
9 121 1
9 128 1
9 131 1
9 132 1
9 133 1
9 137 1
9 138 1
9 140 1
9 143 1
9 146 1
9 147 1
9 158 1
9 163 1
9 166 1
9 167 1
9 172 1
9 175 1
9 177 1
9 183 1
9 184 1
9 187 1
9 188 1
9 194 1
9 198 1
10 13 1
10 16 1
10 17 1
10 19 1
10 20 1
10 21 1
10 24 1
10 29 1
10 30 1
10 31 1
10 33 1
10 37 1
10 38 1
10 40 1
10 41 1
10 42 1
10 43 1
10 47 1
10 48 1
10 58 1
10 63 1
10 66 1
10 70 1
10 72 1
10 75 1
10 78 1
10 80 1
10 81 1
10 82 1
10 85 1
10 87 1
10 89 1
10 91 1
10 94 1
10 96 1
10 97 1
10 99 1
10 101 1
10 102 1
10 103 1
10 104 1
10 106 1
10 108 1
10 115 1
10 116 1
10 117 1
10 118 1
10 122 1
10 123 1
10 125 1
10 128 1
10 131 1
10 133 1
10 137 1
10 139 1
10 143 1
10 149 1
10 152 1
10 153 1
10 156 1
10 157 1
10 159 1
10 163 1
10 164 1
10 169 1
10 172 1
10 177 1
10 178 1
10 185 1
10 186 1
10 190 1
10 193 1
10 197 1
11 13 1
11 15 1
11 17 1
11 19 1
11 20 1
11 23 1
11 30 1
11 32 1
11 34 1
11 40 1
11 44 1
11 48 1
11 51 1
11 53 1
11 55 1
11 58 1
11 60 1
11 62 1
11 68 1
11 70 1
11 72 1
11 77 1
11 78 1
11 79 1
11 82 1
11 83 1
11 87 1
11 89 1
11 90 1
11 93 1
11 94 1
11 97 1
11 98 1
11 100 1
11 103 1
11 106 1
11 107 1
11 109 1
11 113 1
11 115 1
11 128 1
11 129 1
11 130 1
11 132 1
11 134 1
11 135 1
11 138 1
11 144 1
11 147 1
11 153 1
11 159 1
11 165 1
11 168 1
11 170 1
11 172 1
11 173 1
11 178 1
11 182 1
11 183 1
11 188 1
11 191 1
11 193 1
11 194 1
11 198 1
12 13 1
12 16 1
12 17 1
12 19 1
12 21 1
12 26 1
12 27 1
12 30 1
12 31 1
12 32 1
12 34 1
12 40 1
12 42 1
12 44 1
12 45 1
12 50 1
12 59 1
12 61 1
12 62 1
12 64 1
12 68 1
12 71 1
12 72 1
12 73 1
12 74 1
12 81 1
12 83 1
12 85 1
12 86 1
12 88 1
12 89 1
12 90 1
12 91 1
12 92 1
12 93 1
12 96 1
12 100 1
12 105 1
12 106 1
12 111 1
12 112 1
12 114 1
12 116 1
12 117 1
12 120 1
12 122 1
12 124 1
12 126 1
12 127 1
12 134 1
12 136 1
12 138 1
12 139 1
12 145 1
12 149 1
12 150 1
12 152 1
12 154 1
12 161 1
12 163 1
12 166 1
12 167 1
12 169 1
12 170 1
12 172 1
12 175 1
12 176 1
12 177 1
12 181 1
12 182 1
12 183 1
12 185 1
12 190 1
12 191 1
12 192 1
12 196 1
12 199 1
12 200 1
13 14 1
13 15 1
13 19 1
13 20 1
13 21 1
13 23 1
13 24 1
13 32 1
13 38 1
13 40 1
13 42 1
13 45 1
13 46 1
13 49 1
13 55 1
13 57 1
13 58 1
13 59 1
13 60 1
13 61 1
13 62 1
13 63 1
13 64 1
13 65 1
13 75 1
13 76 1
13 79 1
13 82 1
13 83 1
13 84 1
13 85 1
13 86 1
13 88 1
13 90 1
13 93 1
13 95 1
13 96 1
13 97 1
13 99 1
13 102 1
13 106 1
13 107 1
13 113 1
13 114 1
13 115 1
13 118 1
13 119 1
13 121 1
13 122 1
13 123 1
13 125 1
13 126 1
13 129 1
13 132 1
13 136 1
13 143 1
13 144 1
13 146 1
13 147 1
13 151 1
13 153 1
13 154 1
13 155 1
13 156 1
13 157 1
13 160 1
13 163 1
13 167 1
13 169 1
13 170 1
13 171 1
13 174 1
13 175 1
13 177 1
13 182 1
13 183 1
13 191 1
13 193 1
13 196 1
13 199 1
14 16 1
14 17 1
14 20 1
14 29 1
14 33 1
14 34 1
14 35 1
14 37 1
14 38 1
14 43 1
14 44 1
14 45 1
14 47 1
14 48 1
14 49 1
14 50 1
14 53 1
14 54 1
14 55 1
14 56 1
14 57 1
14 58 1
14 59 1
14 60 1
14 61 1
14 63 1
14 65 1
14 71 1
14 74 1
14 76 1
14 85 1
14 86 1
14 87 1
14 91 1
14 96 1
14 97 1
14 98 1
14 99 1
14 101 1
14 105 1
14 107 1
14 108 1
14 113 1
14 116 1
14 120 1
14 122 1
14 126 1
14 127 1
14 128 1
14 132 1
14 133 1
14 135 1
14 138 1
14 140 1
14 141 1
14 142 1
14 145 1
14 148 1
14 149 1
14 151 1
14 152 1
14 153 1
14 155 1
14 166 1
14 170 1
14 174 1
14 176 1
14 178 1
14 179 1
14 183 1
14 186 1
14 190 1
14 191 1
14 193 1
14 195 1
14 197 1
14 198 1
14 199 1
15 16 1
15 22 1
15 23 1
15 24 1
15 25 1
15 26 1
15 28 1
15 30 1
15 37 1
15 38 1
15 42 1
15 44 1
15 47 1
15 51 1
15 54 1
15 58 1
15 59 1
15 62 1
15 63 1
15 65 1
15 70 1
15 74 1
15 76 1
15 78 1
15 79 1
15 82 1
15 83 1
15 84 1
15 85 1
15 87 1
15 89 1
15 90 1
15 94 1
15 96 1
15 99 1
15 100 1
15 101 1
15 102 1
15 103 1
15 104 1
15 110 1
15 115 1
15 118 1
15 120 1
15 121 1
15 123 1
15 128 1
15 130 1
15 135 1
15 138 1
15 139 1
15 141 1
15 147 1
15 148 1
15 151 1
15 155 1
15 159 1
15 160 1
15 161 1
15 163 1
15 164 1
15 169 1
15 171 1
15 173 1
15 175 1
15 177 1
15 179 1
15 181 1
15 185 1
15 188 1
15 190 1
15 191 1
15 198 1
15 199 1
15 200 1
16 17 1
16 20 1
16 23 1
16 24 1
16 26 1
16 28 1
16 30 1
16 33 1
16 35 1
16 36 1
16 37 1
16 38 1
16 39 1
16 40 1
16 43 1
16 44 1
16 47 1
16 48 1
16 49 1
16 53 1
16 59 1
16 60 1
16 66 1
16 67 1
16 72 1
16 78 1
16 80 1
16 84 1
16 94 1
16 96 1
16 99 1
16 104 1
16 107 1
16 110 1
16 112 1
16 113 1
16 117 1
16 118 1
16 119 1
16 120 1
16 129 1
16 139 1
16 140 1
16 145 1
16 146 1
16 149 1
16 150 1
16 152 1
16 153 1
16 156 1
16 159 1
16 163 1
16 168 1
16 169 1
16 171 1
16 174 1
16 175 1
16 177 1
16 178 1
16 181 1
16 183 1
16 186 1
16 192 1
16 193 1
16 195 1
16 196 1
16 197 1
17 19 1
17 21 1
17 25 1
17 26 1
17 29 1
17 31 1
17 33 1
17 35 1
17 39 1
17 40 1
17 44 1
17 47 1
17 49 1
17 51 1
17 54 1
17 64 1
17 67 1
17 69 1
17 72 1
17 74 1
17 77 1
17 78 1
17 79 1
17 82 1
17 83 1
17 84 1
17 94 1
17 98 1
17 99 1
17 100 1
17 103 1
17 105 1
17 106 1
17 107 1
17 108 1
17 111 1
17 120 1
17 123 1
17 124 1
17 126 1
17 131 1
17 133 1
17 136 1
17 139 1
17 140 1
17 141 1
17 142 1
17 143 1
17 147 1
17 149 1
17 150 1
17 153 1
17 157 1
17 158 1
17 160 1
17 161 1
17 162 1
17 164 1
17 165 1
17 168 1
17 169 1
17 172 1
17 173 1
17 178 1
17 180 1
17 181 1
17 185 1
17 186 1
17 187 1
17 188 1
17 194 1
17 197 1
18 19 1
18 21 1
18 25 1
18 26 1
18 29 1
18 30 1
18 36 1
18 38 1
18 41 1
18 43 1
18 45 1
18 48 1
18 50 1
18 55 1
18 56 1
18 60 1
18 66 1
18 68 1
18 72 1
18 73 1
18 78 1
18 81 1
18 82 1
18 84 1
18 87 1
18 91 1
18 94 1
18 97 1
